Enrollment ID,Course Name,Student ID,Enrollment Timestamp,Completion Status
3190,Introduction to Data Science,1552,2023-10-02 10:43:23,In Progress
3191,Introduction to Data Science,1829,2023-12-27 10:43:23,In Progress
3192,CPP,307,2024-06-18 10:43:23,Completed
3193,Mobile Computing,676,2024-02-02 10:43:23,Completed
3194,Introduction to Data Science,254,2023-11-30 10:43:23,In Progress
3195,Introduction to Data Science,1333,2024-03-12 10:43:23,In Progress
3196,CPP,1957,2023-10-17 10:43:23,In Progress
3197,Introduction to Data Science,1209,2024-04-11 10:43:23,Completed
3198,Introduction to Data Science,1248,2024-07-08 10:43:23,In Progress
3199,Introduction to Data Science,1232,2024-06-13 10:43:23,In Progress
3200,CPP,688,2024-05-28 10:43:23,Completed
3201,Mobile Computing,82,2024-06-17 10:43:23,Completed
3202,Mobile Computing,701,2024-03-15 10:43:23,Completed
3203,Mobile Computing,914,2024-08-07 10:43:23,In Progress
3204,Introduction to Data Science,1134,2024-07-22 10:43:23,In Progress
3205,CPP,224,2024-06-04 10:43:23,In Progress
3206,Mobile Computing,443,2023-09-26 10:43:23,Completed
3207,Introduction to Data Science,581,2023-11-20 10:43:23,In Progress
3208,Mobile Computing,125,2024-08-11 10:43:23,In Progress
3209,CPP,235,2024-04-23 10:43:23,Completed
3210,Introduction to Data Science,1290,2024-04-11 10:43:23,In Progress
3211,CPP,548,2023-10-17 10:43:23,Completed
3212,Mobile Computing,635,2024-08-16 10:43:23,In Progress
3213,Introduction to Data Science,134,2024-08-11 10:43:23,Completed
3214,Introduction to Data Science,940,2023-11-19 10:43:23,Completed
3215,Mobile Computing,1506,2024-06-01 10:43:23,Completed
3216,Mobile Computing,1202,2023-11-30 10:43:23,In Progress
3217,Mobile Computing,806,2024-05-09 10:43:23,In Progress
3218,CPP,770,2023-11-24 10:43:23,Completed
3219,CPP,899,2023-11-01 10:43:23,In Progress
3220,CPP,249,2023-12-31 10:43:23,Completed
3221,Mobile Computing,225,2023-11-24 10:43:23,In Progress
3222,Mobile Computing,561,2024-03-24 10:43:23,Completed
3223,CPP,1451,2023-12-07 10:43:23,Completed
3224,Mobile Computing,206,2023-11-01 10:43:23,In Progress
3225,Introduction to Data Science,1885,2024-01-03 10:43:23,In Progress
3226,CPP,1583,2024-01-10 10:43:23,In Progress
3227,Mobile Computing,619,2024-09-11 10:43:23,Completed
3228,Introduction to Data Science,125,2024-01-04 10:43:23,Completed
3229,Introduction to Data Science,1024,2024-03-11 10:43:23,Completed
3230,Mobile Computing,249,2024-08-19 10:43:23,Completed
3231,Mobile Computing,171,2023-12-24 10:43:23,Completed
3232,Mobile Computing,1228,2024-09-10 10:43:23,Completed
3233,CPP,1635,2024-09-01 10:43:23,Completed
3234,Introduction to Data Science,1257,2024-03-15 10:43:23,In Progress
3235,Introduction to Data Science,32,2023-10-08 10:43:23,Completed
3236,Mobile Computing,1523,2024-08-27 10:43:23,In Progress
3237,Introduction to Data Science,701,2024-07-22 10:43:23,Completed
3238,CPP,928,2024-07-16 10:43:23,In Progress
3239,Mobile Computing,1149,2024-04-02 10:43:23,Completed
3240,CPP,804,2024-05-25 10:43:23,In Progress
3241,Introduction to Data Science,518,2024-02-04 10:43:23,Completed
3242,Mobile Computing,1324,2023-10-03 10:43:23,In Progress
3243,Mobile Computing,1006,2023-11-12 10:43:23,In Progress
3244,CPP,961,2024-07-06 10:43:23,In Progress
3245,CPP,627,2024-02-03 10:43:23,Completed
3246,Introduction to Data Science,1783,2024-07-08 10:43:23,In Progress
3247,CPP,1311,2024-09-04 10:43:23,Completed
3248,Introduction to Data Science,57,2024-05-30 10:43:23,In Progress
3249,Introduction to Data Science,1115,2024-08-03 10:43:23,Completed
3250,CPP,1812,2023-12-05 10:43:23,In Progress
3251,Introduction to Data Science,831,2024-03-08 10:43:23,Completed
3252,CPP,459,2023-11-14 10:43:23,In Progress
3253,Mobile Computing,935,2024-07-03 10:43:23,In Progress
3254,Introduction to Data Science,1138,2024-03-24 10:43:23,Completed
3255,Mobile Computing,462,2024-01-15 10:43:23,Completed
3256,Mobile Computing,1547,2023-10-13 10:43:23,In Progress
3257,Mobile Computing,1265,2024-01-12 10:43:23,Completed
3258,Introduction to Data Science,1599,2023-10-20 10:43:23,In Progress
3259,Introduction to Data Science,16,2024-02-25 10:43:23,In Progress
3260,Introduction to Data Science,523,2023-11-19 10:43:23,Completed
3261,Mobile Computing,1131,2024-02-13 10:43:23,In Progress
3262,Mobile Computing,1220,2023-11-11 10:43:23,Completed
3263,CPP,1995,2024-05-09 10:43:23,Completed
3264,CPP,342,2024-06-03 10:43:23,In Progress
3265,Mobile Computing,1918,2024-07-12 10:43:23,Completed
3266,CPP,904,2024-02-15 10:43:23,Completed
3267,Introduction to Data Science,1175,2024-03-31 10:43:23,In Progress
3268,Introduction to Data Science,1693,2024-08-30 10:43:23,Completed
3269,CPP,432,2024-01-17 10:43:23,Completed
3270,CPP,943,2024-04-28 10:43:23,In Progress
3271,CPP,1794,2024-04-19 10:43:23,Completed
3272,Introduction to Data Science,1383,2023-10-25 10:43:23,In Progress
3273,CPP,1562,2023-11-24 10:43:23,Completed
3274,Mobile Computing,1343,2024-08-25 10:43:23,Completed
3275,Introduction to Data Science,439,2023-09-24 10:43:23,In Progress
3276,Mobile Computing,1030,2023-10-13 10:43:23,Completed
3277,CPP,1207,2024-04-17 10:43:23,In Progress
3278,Mobile Computing,1716,2024-02-06 10:43:23,Completed
3279,Introduction to Data Science,1186,2024-04-09 10:43:23,Completed
3280,Introduction to Data Science,1465,2024-08-06 10:43:23,In Progress
3281,Mobile Computing,1001,2024-05-03 10:43:23,In Progress
3282,Mobile Computing,1155,2024-04-30 10:43:23,Completed
3283,Mobile Computing,934,2024-04-26 10:43:23,In Progress
3284,Introduction to Data Science,453,2024-05-29 10:43:23,In Progress
3285,Mobile Computing,1227,2024-07-16 10:43:23,Completed
3286,Mobile Computing,231,2024-04-10 10:43:23,In Progress
3287,Introduction to Data Science,1350,2023-10-05 10:43:23,Completed
3288,Introduction to Data Science,1381,2023-12-04 10:43:23,Completed
3289,CPP,687,2024-08-17 10:43:23,In Progress
3290,Mobile Computing,1968,2024-03-27 10:43:23,In Progress
3291,Mobile Computing,1305,2024-05-15 10:43:23,Completed
3292,Introduction to Data Science,832,2023-09-27 10:43:23,In Progress
3293,Introduction to Data Science,507,2023-12-30 10:43:23,Completed
3294,CPP,1646,2023-10-13 10:43:23,Completed
3295,Introduction to Data Science,314,2024-02-03 10:43:23,Completed
3296,CPP,1622,2024-02-06 10:43:23,In Progress
3297,CPP,1078,2023-10-30 10:43:23,In Progress
3298,CPP,1874,2024-04-07 10:43:23,Completed
3299,Introduction to Data Science,528,2023-10-31 10:43:23,Completed
3300,CPP,980,2023-11-02 10:43:23,In Progress
3301,Introduction to Data Science,440,2024-05-27 10:43:23,In Progress
3302,Introduction to Data Science,847,2024-09-21 10:43:23,Completed
3303,Mobile Computing,1245,2023-12-07 10:43:23,Completed
3304,Mobile Computing,673,2023-12-26 10:43:23,Completed
3305,CPP,605,2024-05-13 10:43:23,In Progress
3306,Introduction to Data Science,1923,2023-10-02 10:43:23,In Progress
3307,CPP,1420,2024-05-07 10:43:23,In Progress
3308,Mobile Computing,171,2024-03-28 10:43:23,In Progress
3309,CPP,265,2024-02-09 10:43:23,In Progress
3310,Introduction to Data Science,688,2024-02-03 10:43:23,In Progress
3311,Introduction to Data Science,1012,2024-05-27 10:43:23,Completed
3312,Introduction to Data Science,825,2023-11-08 10:43:23,Completed
3313,Introduction to Data Science,1331,2024-05-31 10:43:23,Completed
3314,CPP,893,2024-03-26 10:43:23,In Progress
3315,Mobile Computing,1500,2024-07-31 10:43:23,Completed
3316,CPP,169,2024-08-14 10:43:23,In Progress
3317,CPP,735,2024-08-04 10:43:23,In Progress
3318,CPP,1744,2024-05-14 10:43:23,In Progress
3319,Mobile Computing,1703,2024-02-23 10:43:23,Completed
3320,CPP,1008,2024-07-12 10:43:23,In Progress
3321,Mobile Computing,1062,2024-05-28 10:43:23,In Progress
3322,Introduction to Data Science,695,2023-10-14 10:43:23,Completed
3323,Introduction to Data Science,1131,2024-01-26 10:43:23,In Progress
3324,Mobile Computing,1501,2024-09-09 10:43:23,In Progress
3325,Mobile Computing,117,2024-04-17 10:43:23,Completed
3326,CPP,1246,2023-10-18 10:43:23,Completed
3327,Mobile Computing,723,2023-10-22 10:43:23,In Progress
3328,Mobile Computing,14,2024-07-23 10:43:23,Completed
3329,Introduction to Data Science,1436,2024-03-07 10:43:23,In Progress
3330,Introduction to Data Science,334,2024-09-15 10:43:23,In Progress
3331,CPP,1129,2024-03-31 10:43:23,Completed
3332,CPP,177,2024-06-11 10:43:23,In Progress
3333,CPP,746,2024-08-28 10:43:23,Completed
3334,Mobile Computing,1606,2024-03-09 10:43:23,In Progress
3335,Mobile Computing,870,2024-02-11 10:43:23,In Progress
3336,Introduction to Data Science,1051,2024-03-23 10:43:23,Completed
3337,Introduction to Data Science,648,2024-02-19 10:43:23,In Progress
3338,Mobile Computing,448,2024-08-02 10:43:23,In Progress
3339,Introduction to Data Science,1657,2024-01-23 10:43:23,Completed
3340,Introduction to Data Science,947,2024-04-01 10:43:23,Completed
3341,Mobile Computing,1332,2023-12-14 10:43:23,In Progress
3342,Introduction to Data Science,815,2023-11-21 10:43:23,In Progress
3343,Introduction to Data Science,1725,2023-10-09 10:43:23,Completed
3344,Introduction to Data Science,1758,2024-09-23 10:43:23,In Progress
3345,Introduction to Data Science,1089,2023-11-08 10:43:23,In Progress
3346,CPP,1675,2024-05-25 10:43:23,In Progress
3347,Mobile Computing,971,2024-02-25 10:43:23,Completed
3348,Introduction to Data Science,1378,2024-01-09 10:43:23,In Progress
3349,CPP,1620,2023-09-26 10:43:23,Completed
3350,Introduction to Data Science,652,2024-04-30 10:43:23,Completed
3351,CPP,845,2024-07-23 10:43:23,Completed
3352,Mobile Computing,622,2024-02-07 10:43:23,Completed
3353,Mobile Computing,277,2023-10-20 10:43:23,In Progress
3354,Mobile Computing,1045,2024-08-25 10:43:23,In Progress
3355,Mobile Computing,271,2023-11-30 10:43:23,In Progress
3356,Introduction to Data Science,117,2024-06-26 10:43:23,Completed
3357,Mobile Computing,311,2024-08-30 10:43:23,Completed
3358,Mobile Computing,1365,2024-05-23 10:43:23,Completed
3359,CPP,902,2024-03-27 10:43:23,Completed
3360,Introduction to Data Science,437,2024-04-18 10:43:23,In Progress
3361,Mobile Computing,1615,2024-06-26 10:43:23,In Progress
3362,Introduction to Data Science,1118,2024-02-11 10:43:23,Completed
3363,CPP,1375,2024-06-19 10:43:23,In Progress
3364,Mobile Computing,1156,2024-06-02 10:43:23,Completed
3365,CPP,1869,2024-05-01 10:43:23,In Progress
3366,Mobile Computing,1107,2024-05-22 10:43:23,Completed
3367,Introduction to Data Science,1185,2024-02-16 10:43:23,Completed
3368,CPP,1861,2024-07-30 10:43:23,Completed
3369,Introduction to Data Science,1892,2024-03-02 10:43:23,In Progress
3370,Introduction to Data Science,903,2024-08-06 10:43:23,In Progress
3371,CPP,1690,2024-06-03 10:43:23,Completed
3372,Mobile Computing,1400,2023-11-04 10:43:23,Completed
3373,Mobile Computing,704,2024-08-07 10:43:23,Completed
3374,CPP,1924,2024-05-29 10:43:23,Completed
3375,CPP,1626,2024-04-25 10:43:23,In Progress
3376,Introduction to Data Science,622,2024-08-29 10:43:23,In Progress
3377,CPP,158,2023-11-05 10:43:23,In Progress
3378,CPP,848,2023-11-13 10:43:23,Completed
3379,Introduction to Data Science,1054,2024-04-18 10:43:23,Completed
3380,Introduction to Data Science,903,2024-09-05 10:43:23,Completed
3381,Mobile Computing,753,2024-04-15 10:43:23,Completed
3382,Introduction to Data Science,1625,2024-01-04 10:43:23,Completed
3383,CPP,1961,2024-09-17 10:43:23,Completed
3384,Mobile Computing,169,2023-11-08 10:43:23,In Progress
3385,Mobile Computing,1380,2023-12-17 10:43:23,Completed
3386,Introduction to Data Science,627,2024-06-08 10:43:23,In Progress
3387,Mobile Computing,1547,2024-09-16 10:43:23,In Progress
3388,CPP,1617,2023-11-09 10:43:23,In Progress
3389,Mobile Computing,57,2024-05-10 10:43:23,In Progress
3390,Mobile Computing,1553,2023-12-10 10:43:23,Completed
3391,Mobile Computing,621,2024-05-06 10:43:23,Completed
3392,Mobile Computing,1505,2024-03-10 10:43:23,Completed
3393,Mobile Computing,927,2024-05-04 10:43:23,Completed
3394,Introduction to Data Science,941,2023-11-04 10:43:23,Completed
3395,CPP,1910,2024-03-17 10:43:23,In Progress
3396,Introduction to Data Science,918,2024-09-05 10:43:23,Completed
3397,CPP,766,2024-09-07 10:43:23,Completed
3398,Mobile Computing,1417,2023-12-21 10:43:23,Completed
3399,Introduction to Data Science,723,2023-12-24 10:43:23,Completed
3400,CPP,1789,2023-11-20 10:43:23,In Progress
3401,Introduction to Data Science,494,2024-04-28 10:43:23,In Progress
3402,CPP,557,2023-09-26 10:43:23,Completed
3403,Mobile Computing,417,2024-08-20 10:43:23,Completed
3404,Mobile Computing,1766,2023-11-09 10:43:23,In Progress
3405,Mobile Computing,1869,2023-10-02 10:43:23,Completed
3406,CPP,1352,2024-04-30 10:43:23,In Progress
3407,CPP,1682,2024-08-13 10:43:23,In Progress
3408,CPP,531,2024-09-12 10:43:23,In Progress
3409,Introduction to Data Science,955,2023-11-06 10:43:23,In Progress
3410,CPP,1585,2024-04-19 10:43:23,Completed
3411,CPP,1535,2024-03-06 10:43:23,In Progress
3412,Introduction to Data Science,1292,2023-12-26 10:43:23,Completed
3413,CPP,332,2024-06-23 10:43:23,Completed
3414,Introduction to Data Science,1810,2023-10-04 10:43:23,Completed
3415,Introduction to Data Science,1434,2024-04-26 10:43:23,Completed
3416,Mobile Computing,660,2023-11-21 10:43:23,Completed
3417,Mobile Computing,1855,2023-11-08 10:43:23,Completed
3418,Introduction to Data Science,617,2024-07-27 10:43:23,In Progress
3419,CPP,221,2023-10-10 10:43:23,In Progress
3420,Introduction to Data Science,791,2024-08-17 10:43:23,Completed
3421,Introduction to Data Science,1107,2024-04-10 10:43:23,Completed
3422,Mobile Computing,1630,2024-07-27 10:43:23,Completed
3423,CPP,1063,2024-09-23 10:43:23,Completed
3424,Introduction to Data Science,660,2024-05-13 10:43:23,Completed
3425,Mobile Computing,927,2024-08-20 10:43:23,Completed
3426,Introduction to Data Science,1991,2023-11-19 10:43:23,In Progress
3427,Mobile Computing,34,2023-11-17 10:43:23,In Progress
3428,Mobile Computing,21,2024-08-22 10:43:23,Completed
3429,CPP,857,2024-01-12 10:43:23,Completed
3430,CPP,60,2024-07-23 10:43:23,In Progress
3431,Introduction to Data Science,1483,2024-01-29 10:43:23,Completed
3432,CPP,63,2024-07-31 10:43:23,In Progress
3433,Mobile Computing,1466,2024-01-20 10:43:23,In Progress
3434,Introduction to Data Science,1949,2024-06-11 10:43:23,Completed
3435,CPP,1352,2024-05-23 10:43:23,In Progress
3436,CPP,1329,2024-06-27 10:43:23,Completed
3437,Mobile Computing,1298,2024-05-22 10:43:23,In Progress
3438,CPP,1480,2024-04-28 10:43:23,Completed
3439,CPP,1189,2024-06-14 10:43:23,Completed
3440,CPP,2000,2024-08-26 10:43:23,Completed
3441,Mobile Computing,84,2024-01-20 10:43:23,Completed
3442,CPP,687,2023-11-03 10:43:23,In Progress
3443,CPP,41,2024-07-12 10:43:23,Completed
3444,Introduction to Data Science,672,2024-02-06 10:43:23,Completed
3445,Mobile Computing,1064,2024-01-07 10:43:23,In Progress
3446,CPP,1805,2024-04-05 10:43:23,Completed
3447,Mobile Computing,426,2024-07-28 10:43:23,In Progress
3448,Mobile Computing,1263,2024-04-20 10:43:23,Completed
3449,CPP,1649,2024-01-30 10:43:23,Completed
3450,Mobile Computing,1625,2024-01-03 10:43:23,Completed
3451,Mobile Computing,859,2024-07-13 10:43:23,In Progress
3452,CPP,92,2024-06-06 10:43:23,Completed
3453,Mobile Computing,1222,2024-08-12 10:43:23,Completed
3454,Mobile Computing,1276,2024-03-09 10:43:23,Completed
3455,CPP,664,2024-01-23 10:43:23,In Progress
3456,Mobile Computing,1617,2024-06-04 10:43:23,Completed
3457,Mobile Computing,404,2024-08-16 10:43:23,Completed
3458,CPP,1019,2024-05-12 10:43:23,In Progress
3459,CPP,427,2023-10-03 10:43:23,Completed
3460,Mobile Computing,233,2024-07-25 10:43:23,Completed
3461,Introduction to Data Science,547,2024-08-13 10:43:23,Completed
3462,Mobile Computing,1012,2023-11-09 10:43:23,In Progress
3463,CPP,527,2024-03-28 10:43:23,In Progress
3464,Mobile Computing,2,2023-11-03 10:43:23,In Progress
3465,Mobile Computing,803,2024-05-10 10:43:23,Completed
3466,Introduction to Data Science,916,2023-10-04 10:43:23,Completed
3467,Mobile Computing,792,2024-07-29 10:43:23,Completed
3468,Introduction to Data Science,446,2024-05-17 10:43:23,Completed
3469,CPP,23,2024-08-16 10:43:23,In Progress
3470,CPP,1866,2023-12-30 10:43:23,Completed
3471,Mobile Computing,191,2024-06-09 10:43:23,In Progress
3472,CPP,1373,2024-04-25 10:43:23,In Progress
3473,Introduction to Data Science,998,2023-11-28 10:43:23,Completed
3474,CPP,1624,2024-03-26 10:43:23,In Progress
3475,CPP,1170,2024-09-02 10:43:23,In Progress
3476,CPP,1329,2023-12-17 10:43:23,In Progress
3477,Introduction to Data Science,1462,2024-04-10 10:43:23,In Progress
3478,CPP,66,2024-01-17 10:43:23,Completed
3479,Introduction to Data Science,534,2023-10-24 10:43:23,In Progress
3480,CPP,1355,2023-10-10 10:43:23,In Progress
3481,Mobile Computing,1864,2023-11-25 10:43:23,Completed
3482,Mobile Computing,1076,2024-07-16 10:43:23,In Progress
3483,Mobile Computing,1008,2024-05-12 10:43:23,Completed
3484,Introduction to Data Science,200,2023-12-24 10:43:23,In Progress
3485,Mobile Computing,542,2024-03-24 10:43:23,Completed
3486,Introduction to Data Science,596,2024-06-13 10:43:23,In Progress
3487,Mobile Computing,1445,2024-07-06 10:43:23,Completed
3488,CPP,536,2024-04-07 10:43:23,Completed
3489,Mobile Computing,1643,2023-10-04 10:43:23,In Progress
3490,CPP,1381,2024-08-23 10:43:23,Completed
3491,Introduction to Data Science,1399,2024-07-26 10:43:23,In Progress
3492,Mobile Computing,1526,2023-12-15 10:43:23,In Progress
3493,Introduction to Data Science,807,2024-05-10 10:43:23,In Progress
3494,Introduction to Data Science,1299,2024-04-16 10:43:23,In Progress
3495,Introduction to Data Science,870,2024-02-16 10:43:23,In Progress
3496,Introduction to Data Science,913,2023-10-11 10:43:23,Completed
3497,Mobile Computing,1116,2024-04-20 10:43:23,In Progress
3498,Introduction to Data Science,478,2024-03-29 10:43:23,In Progress
3499,CPP,169,2024-08-03 10:43:23,In Progress
3500,Introduction to Data Science,959,2024-05-11 10:43:23,Completed
3501,Mobile Computing,1853,2024-07-17 10:43:23,Completed
3502,Introduction to Data Science,1097,2024-03-09 10:43:23,In Progress
3503,Mobile Computing,1887,2024-01-31 10:43:23,In Progress
3504,Introduction to Data Science,1226,2024-01-06 10:43:23,In Progress
3505,CPP,603,2024-04-20 10:43:23,Completed
3506,Introduction to Data Science,1073,2024-07-17 10:43:23,Completed
3507,CPP,1294,2024-02-09 10:43:23,In Progress
3508,Introduction to Data Science,415,2024-05-16 10:43:23,Completed
3509,CPP,213,2024-03-30 10:43:23,In Progress
